category,file,line,agent,start,duration_ms,status
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,3967,Luna-Builder,1788848126461,346617,completed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,4473,Luna-Builder,1788850053462,495,failed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,4479,Luna-Builder,1788850060369,635,completed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,4538,Luna-Builder,1788850067428,853408,failed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,4597,Luna-Builder,1788850535153,886,failed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,4598,Luna-Builder,1788850535162,695,failed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,4653,Luna-Builder,1788850927690,558,failed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,4654,Luna-Builder,1788850927713,2456,completed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,4655,Luna-Builder,1788850927733,2540,completed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,5166,Luna-Builder,1788850949359,650,completed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,5167,Luna-Builder,1788850949381,588,completed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,5177,Luna-Builder,1788850956288,677,completed
ci_status_calls,Luna-Builder-2026-09-08T05-03-34-019Z.jsonl,5184,Luna-Builder,1788850963899,650,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,1675,Luna-Builder,1788895037724,574,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,1748,Luna-Builder,1788895049808,877091,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,2504,Luna-Builder,1788895934422,592,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,4058,Luna-Builder,1788897650568,604,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,4064,Luna-Builder,1788897655601,816792,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,4192,Luna-Builder,1788897852768,1284,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,4282,Luna-Builder,1788897923334,709,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,4344,Luna-Builder,1788897961380,803,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,4450,Luna-Builder,1788898097215,45,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,4567,Luna-Builder,1788898277491,630,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,4682,Luna-Builder,1788898477040,919,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,5783,Luna-Builder,1788899708916,704,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,5791,Luna-Builder,1788899716059,1,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,5796,Luna-Builder,1788899720368,977221,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,6275,Luna-Builder,1788900635562,699,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,6347,Luna-Builder,1788900703286,601,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,7191,Luna-Builder,1788901314646,613,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,7195,Luna-Builder,1788901319838,794350,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,7532,Luna-Builder,1788901973038,853,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,7663,Luna-Builder,1788902119031,586,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8524,Luna-Builder,1788902617513,761,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8576,Luna-Builder,1788902623441,20640,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8581,Luna-Builder,1788902647555,30591,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8588,Luna-Builder,1788902682011,1,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8591,Luna-Builder,1788902685510,574,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8642,Luna-Builder,1788902690939,45762,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8649,Luna-Builder,1788902741141,60953,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8657,Luna-Builder,1788902806542,808,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8703,Luna-Builder,1788902811639,60708,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8711,Luna-Builder,1788902875777,60669,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8768,Luna-Builder,1788902940625,60712,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8780,Luna-Builder,1788903004759,60969,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8823,Luna-Builder,1788903070066,60622,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8831,Luna-Builder,1788903133843,60677,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8868,Luna-Builder,1788903199068,60630,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8878,Luna-Builder,1788903263831,867,completed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8883,Luna-Builder,1788903268203,60611,failed
ci_status_calls,Luna-Builder-2026-09-08T18-34-04-471Z.jsonl,8889,Luna-Builder,1788903332165,60655,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1172,Luna-Builder,1788905671043,704,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1252,Luna-Builder,1788905677953,31138,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1339,Luna-Builder,1788905718520,1362,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1340,Luna-Builder,1788905718533,2829,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1499,Luna-Builder,1788905778802,623,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1587,Luna-Builder,1788905785941,884772,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1624,Luna-Builder,1788905982681,871,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1650,Luna-Builder,1788906118436,1003,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1728,Luna-Builder,1788906546815,948,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,1736,Luna-Builder,1788906553327,775,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3505,Luna-Builder,1788909974207,583,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3518,Luna-Builder,1788910044956,619,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3532,Luna-Builder,1788910116712,742,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3546,Luna-Builder,1788910218476,575,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3562,Luna-Builder,1788910320346,884,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3577,Luna-Builder,1788910423426,626,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3592,Luna-Builder,1788910525927,556,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3607,Luna-Builder,1788910635868,614,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,3623,Luna-Builder,1788910738477,680,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,4314,Luna-Builder,1788912121956,677,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,4329,Luna-Builder,1788912226161,727,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,4344,Luna-Builder,1788912331373,716,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,4359,Luna-Builder,1788912438981,548,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,4374,Luna-Builder,1788912544429,578,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,4389,Luna-Builder,1788912647853,674,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,4408,Luna-Builder,1788912717961,845,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5159,Luna-Builder,1788913809754,506,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5171,Luna-Builder,1788913820266,1310685,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5188,Luna-Builder,1788913885655,757683,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5208,Luna-Builder,1788913950948,650,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5216,Luna-Builder,1788913957262,674,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5235,Luna-Builder,1788913970981,662475,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5243,Luna-Builder,1788914005231,512,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5250,Luna-Builder,1788914010794,568,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5257,Luna-Builder,1788914016404,630488,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5268,Luna-Builder,1788914054714,569258,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5290,Luna-Builder,1788914098315,789,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5451,Luna-Builder,1788914302509,641,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5458,Luna-Builder,1788914307884,806618,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5493,Luna-Builder,1788914373395,673,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5503,Luna-Builder,1788914385530,89877,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5547,Luna-Builder,1788914480363,638,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5599,Luna-Builder,1788914550443,554,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5612,Luna-Builder,1788914558970,543594,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5734,Luna-Builder,1788914821959,920,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5827,Luna-Builder,1788915024855,787,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,5872,Luna-Builder,1788915107108,929,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8237,Luna-Builder,1788918562550,615,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8245,Luna-Builder,1788918628646,639,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8259,Luna-Builder,1788918695743,649,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8265,Luna-Builder,1788918763002,678,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8271,Luna-Builder,1788918827464,631,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8279,Luna-Builder,1788918893154,612,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8284,Luna-Builder,1788918957929,514,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8290,Luna-Builder,1788919023525,697,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8296,Luna-Builder,1788919090685,663,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8303,Luna-Builder,1788919156463,530,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8310,Luna-Builder,1788919163175,723,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8317,Luna-Builder,1788919230647,685,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8325,Luna-Builder,1788919295740,793,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,8332,Luna-Builder,1788919361163,644,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,12343,Luna-Builder,1788922958852,1538,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,12351,Luna-Builder,1788922967127,701557,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,12409,Luna-Builder,1788923270386,852,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,12452,Luna-Builder,1788923442944,797,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,12458,Luna-Builder,1788923447937,731,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,12516,Luna-Builder,1788923683470,586,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,13538,Luna-Builder,1788925515917,673,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,13546,Luna-Builder,1788925522789,137194,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,13605,Luna-Builder,1788925665000,551,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,13611,Luna-Builder,1788925670645,30693,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,13617,Luna-Builder,1788925704725,574,completed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,13625,Luna-Builder,1788925714957,69940,failed
ci_status_calls,Luna-Builder-2026-09-08T21-52-11-671Z.jsonl,13656,Luna-Builder,1788925788990,20709,completed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,85,Luna-Builder,1788996028215,602,completed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,266,Luna-Builder,1788996056913,1,failed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,271,Luna-Builder,1788996060220,548535,completed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,341,Luna-Builder,1788996448275,879,completed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,385,Luna-Builder,1788996614297,608,completed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,788,Luna-Builder,1788997197997,499,completed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,796,Luna-Builder,1788997201399,884268,completed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,909,Luna-Builder,1788997938581,931,completed
ci_status_calls,Luna-Builder-2026-09-09T23-19-30-745Z.jsonl,947,Luna-Builder,1788998091201,518,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,2798,Luna-Builder,1789011627813,1006118,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,2907,Luna-Builder,1789012353806,863,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,3770,Luna-Builder,1789013424170,576,failed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,3776,Luna-Builder,1789013429185,1112343,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,3916,Luna-Builder,1789013830917,871,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,3951,Luna-Builder,1789013935085,763,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4022,Luna-Builder,1789014139281,769,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4069,Luna-Builder,1789014243645,619,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4112,Luna-Builder,1789014350816,858,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4195,Luna-Builder,1789014546813,526,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4283,Luna-Builder,1789014695649,833610,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4330,Luna-Builder,1789014830761,944,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4360,Luna-Builder,1789014935251,769,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4428,Luna-Builder,1789015171425,818,completed
ci_status_calls,Luna-Builder-2026-09-10T00-34-27-246Z.jsonl,4549,Luna-Builder,1789015532785,582,completed
ci_status_calls,PM-2026-09-07T20-08-18-650Z.jsonl,4563,PM,1788890326090,4224,completed
ci_status_calls,PM-2026-09-07T20-08-18-650Z.jsonl,4570,PM,1788890332699,2381,completed
ci_status_calls,PM-2026-09-07T20-08-18-650Z.jsonl,4577,PM,1788890336106,2874,completed
ci_status_calls,PM-2026-09-07T20-08-18-650Z.jsonl,4584,PM,1788890340050,3221,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,25,Prover,1788815379576,2730,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,80,Prover,1788816727579,2968,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,95,Prover,1788816736167,129038,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,126,Prover,1788819300386,2800,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,141,Prover,1788819311340,2499,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,224,Prover,1788834736584,4083,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,233,Prover,1788834744808,6791,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,284,Prover,1788834822094,30696,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,291,Prover,1788834853965,2185,failed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,298,Prover,1788834857484,2769,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,321,Prover,1788836091551,4239,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,366,Prover,1788836143871,2752,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,374,Prover,1788836147938,1608,failed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,381,Prover,1788836150567,2830,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,406,Prover,1788836481543,3513,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,425,Prover,1788836652021,4947,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,497,Prover,1788836734810,6272,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,529,Prover,1788836767720,5898,completed
ci_status_calls,Prover-2026-09-07T20-39-48-728Z.jsonl,750,Prover,1788836815903,6063,completed
ci_status_calls,Reviewer-2026-09-07T20-38-38-546Z.jsonl,503,Reviewer,1788819890734,8888,completed
ci_status_calls,Reviewer-2026-09-07T20-38-38-546Z.jsonl,510,Reviewer,1788819903123,2900,completed
ci_status_calls,Reviewer-2026-09-07T20-38-38-546Z.jsonl,1191,Reviewer,1788834362903,5441,completed
ci_status_calls,Reviewer-2026-09-07T20-38-38-546Z.jsonl,1199,Reviewer,1788834378614,8997,completed
ci_status_calls,Reviewer-2026-09-07T20-38-38-546Z.jsonl,1206,Reviewer,1788834400426,4932,completed
ci_status_calls,Reviewer-2026-09-07T20-38-38-546Z.jsonl,1328,Reviewer,1788838010343,11013,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,120,Sonnet-Builder,1788846085739,2490,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,214,Sonnet-Builder,1788846287087,1651,failed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,225,Sonnet-Builder,1788846290248,1947,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,239,Sonnet-Builder,1788846300283,1762,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,258,Sonnet-Builder,1788846311974,1438,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,265,Sonnet-Builder,1788846319343,2022,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,272,Sonnet-Builder,1788846324498,1770,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2024,Sonnet-Builder,1788849827062,1505,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2032,Sonnet-Builder,1788849831195,2255,failed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2040,Sonnet-Builder,1788849835445,1449,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2064,Sonnet-Builder,1788849849910,1775,failed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2260,Sonnet-Builder,1788851063010,3000,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2269,Sonnet-Builder,1788851067848,3156,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2286,Sonnet-Builder,1788851106967,3309,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2541,Sonnet-Builder,1788851672243,2093,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2560,Sonnet-Builder,1788851679761,22471,failed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,2569,Sonnet-Builder,1788851703791,1817,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,4734,Sonnet-Builder,1788876385158,2089,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,4763,Sonnet-Builder,1788876411707,3405,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,4775,Sonnet-Builder,1788876423177,670,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,4819,Sonnet-Builder,1788876445490,2314,failed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,4833,Sonnet-Builder,1788876449380,1890,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,4949,Sonnet-Builder,1788876747169,2333,failed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,7143,Sonnet-Builder,1788881108115,1779,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,7181,Sonnet-Builder,1788881129201,2031,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,7207,Sonnet-Builder,1788881917672,2137,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,7615,Sonnet-Builder,1788883812643,1566,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,7636,Sonnet-Builder,1788883822309,3209,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,7655,Sonnet-Builder,1788885454520,2881,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,8956,Sonnet-Builder,1788887458131,2504,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,8989,Sonnet-Builder,1788887496655,2252,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,9014,Sonnet-Builder,1788888294983,3997,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,9022,Sonnet-Builder,1788888303338,2618,completed
ci_status_calls,Sonnet-Builder-2026-09-07T22-38-53-174Z.jsonl,9029,Sonnet-Builder,1788888312537,2464,completed
ci_status_calls,Sonnet-Builder-2026-09-08T21-51-56-838Z.jsonl,1085,Sonnet-Builder,1788928255244,2066,completed
ci_status_calls,Sonnet-Builder-2026-09-08T21-51-56-838Z.jsonl,1144,Sonnet-Builder,1788928512591,2707,completed
ci_status_calls,Sonnet-Builder-2026-09-08T21-51-56-838Z.jsonl,1150,Sonnet-Builder,1788928516438,1954,completed
ci_status_calls,Sonnet-Builder-2026-09-09T04-54-32-897Z.jsonl,3488,Sonnet-Builder,1788943018014,2888,completed
ci_status_calls,Sonnet-Builder-2026-09-09T04-54-32-897Z.jsonl,3503,Sonnet-Builder,1788943029163,1508,completed
ci_status_calls,Sonnet-Builder-2026-09-09T04-54-32-897Z.jsonl,3544,Sonnet-Builder,1788944178611,2095,completed
ci_status_calls,Sonnet-Builder-2026-09-09T04-54-32-897Z.jsonl,3555,Sonnet-Builder,1788944183996,4133,completed
ci_status_calls,Sonnet-Builder-2026-09-09T04-54-32-897Z.jsonl,3567,Sonnet-Builder,1788944195690,2352,completed
ci_status_calls,Sonnet-Builder-2026-09-09T04-54-32-897Z.jsonl,3573,Sonnet-Builder,1788944200192,2401,completed
ci_status_calls,Sonnet-Builder-2026-09-09T04-54-32-897Z.jsonl,3579,Sonnet-Builder,1788944205895,2235,completed
ci_status_calls,Sonnet-Builder-2026-09-09T04-54-32-897Z.jsonl,5765,Sonnet-Builder,1788977885605,3211,completed
ci_status_calls,Sonnet-Builder-2026-09-09T20-58-00-411Z.jsonl,34,Sonnet-Builder,1788987506873,2000,completed
ci_status_calls,Sonnet-Builder-2026-09-09T20-58-00-411Z.jsonl,60,Sonnet-Builder,1788988110299,1995,completed
ci_status_calls,Sonnet-Builder-2026-09-09T20-58-00-411Z.jsonl,124,Sonnet-Builder,1788988263178,2908,completed
ci_status_calls,Sonnet-Builder-2026-09-09T21-18-44-752Z.jsonl,128,Sonnet-Builder,1788990874043,1837,completed
ci_status_calls,Sonnet-Builder-2026-09-09T21-18-44-752Z.jsonl,239,Sonnet-Builder,1788993075876,2897,completed
ci_status_calls,Sonnet-Builder-2026-09-09T21-18-44-752Z.jsonl,1403,Sonnet-Builder,1788995940838,1766,failed
ci_status_calls,Sonnet-Builder-2026-09-09T21-18-44-752Z.jsonl,1435,Sonnet-Builder,1788995946452,120733,completed
pr2427_checks,Astra-Reviewer-2026-09-08T18-34-03-771Z.jsonl,159,Astra-Reviewer,1788896090476,770,completed
